BYHID,BYSID,BYSCLASS,F1H01001,F1H01002,F1H01003,F1H01004,F1H01005,F1H01006,F1H01007,F1H01008,F1H02001,F1H02002,F1H02003,F1H02004,F1H02005C,F1H02006,F1H03001,F1H03002,F1H03003,F1H03004,F1H03005C,F1H03006,F1H04001,F1H04002,F1H04003,F1H04004,F1H04005,F1H05001,F1H05002,F1H05003,F1H06001,F1H06002,F1H06003
55361,5536,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1031,2,2002,2,-5,-5,-5,2,300,70,15000,2,-5,150,-4,-4,1,1,1
55371,5537,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,1031,1,2002,1,1,350,0131,1,650,200,30000,1,5000,400,60,60,1,1,1
55381,5538,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0170,1,2002,1,5,-5,2324,2,400,0,-2,1,200000,200,30,0,1,1,4
55391,5539,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,80,2320,1,2002,1,4,0,2321,2,80,0,0,1,10000,50,0,0,1,4,4
55401,5540,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,0142,2,2002,2,-5,-5,-5,2,300,100,-3,1,3000,150,0,0,1,3,3
55411,5541,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,70,1490,2,2002,1,2,70,1331,2,140,0,2500,2,-5,140,0,0,1,1,4
55421,5542,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,500,1031,2,2002,1,5,-5,1032,2,500,0,10000,1,3000,200,-4,-4,1,1,2
55431,5543,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0934,2,2002,2,-5,-5,-5,2,350,100,-6,1,10000,150,-4,-4,1,3,2
55451,5545,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0227,1,2002,2,-5,-5,-5,2,250,70,15000,1,300,180,70,50,1,1,3
55471,5547,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,1,2002,2,-5,-5,-5,2,300,0,10000,1,3000,250,0,0,1,1,2
55481,5548,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-3,1031,2,2002,1,5,-5,1031,2,-3,0,-3,2,-5,300,150,100,1,1,1
55491,5549,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,1020,2,2002,1,1,300,0451,2,500,50,-2,2,-5,450,40,10,1,1,2
55501,5550,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1470,1,2002,1,1,100,2271,1,400,100,10000,2,-5,300,120,80,1,1,3
55511,5551,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,0931,2,2002,1,2,-3,1841,2,-3,30,20000,1,-3,50,0,0,1,1,1
55521,5552,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0451,2,2002,2,-5,-5,-5,2,300,-2,25000,2,-5,300,-4,-4,1,1,1
55531,5553,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1031,2,2002,1,5,-5,1032,2,300,50,30000,1,20000,300,15,15,2,1,4
55541,5554,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-3,0141,2,2002,1,4,-3,0156,2,-3,-3,-3,2,-5,-3,-4,-4,1,-3,1
55551,5555,3,1001,1,4,-5,-5,-5,1,1,1001,2,-5,-5,-5,2,1002,2,-5,-5,-5,2,150,-3,-2,2,-5,150,-4,-4,1,1,2
55561,5556,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,1460,2,2002,1,1,100,1331,2,350,50,10000,1,40000,300,0,0,1,1,3
55571,5557,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,2410,1,2002,2,-5,-5,-5,2,250,100,8000,2,-5,80,50,35,1,1,3
55581,5558,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,80,2321,2,2002,1,5,-5,2321,2,80,0,3000,1,3000,100,0,0,1,1,4
55591,5559,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,2410,1,2002,2,-5,-5,-5,2,300,50,15000,2,-5,250,-4,-4,1,1,3
55611,5561,3,2002,1,3,3,1,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,4,70,1031,2,70,0,-3,2,-5,70,0,0,1,1,1
55621,5562,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,200,1052,2,2002,1,1,300,0451,2,500,100,50000,2,-5,400,0,0,1,1,3
55631,5563,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1031,2,2002,1,5,-5,1031,1,200,0,5000,2,-5,150,10,0,1,1,3
55651,5565,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1031,2,2002,1,5,-5,0232,2,300,150,30000,1,5000,300,20,20,1,1,2
55661,5566,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,500,0227,1,2002,2,-5,-5,-5,2,500,100,-2,1,3000,400,30,30,1,1,4
55671,5567,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,1724,2,2002,2,-5,-5,-5,2,150,0,-2,2,-5,150,0,0,1,1,3
55681,5568,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,180,2321,2,2002,1,5,-5,2321,2,180,-2,-2,1,-2,150,10,0,1,1,4
55691,5569,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,70,2320,2,2002,1,5,-5,2320,2,70,0,0,2,-5,70,0,0,1,1,4
55701,5570,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,80,2320,1,2002,2,-5,-5,-5,2,80,0,0,1,-2,80,0,0,1,4,3
55731,5573,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,1623,2,2002,1,1,200,1223,2,600,150,-3,2,-5,450,40,-4,1,1,3
55741,5574,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0227,1,2002,2,-5,-5,-5,2,400,70,27000,2,-5,330,-4,-4,1,1,1
55761,5576,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,1553,1,2002,1,4,150,2269,2,600,150,7000,-3,-5,250,100,100,1,2,3
55771,5577,3,1002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-2,0220,-2,1002,2,-5,-5,-5,2,60,0,-2,2,-5,60,0,0,2,4,2
55781,5578,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,180,0170,2,2002,2,-5,-5,-5,2,180,50,10000,2,-5,130,40,20,1,1,3
55791,5579,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,120,1490,2,2002,2,-5,-5,-5,2,120,0,3000,1,700,120,30,0,2,1,2
55811,5581,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,230,1920,1,2002,2,-5,-5,-5,2,230,100,-3,2,-5,130,20,20,1,1,2
55821,5582,3,2001,1,1,2,-5,1,-5,-5,2001,1,4,200,-3,2,2002,2,-5,-5,-5,2,200,-2,20000,1,-3,180,20,10,1,1,3
55831,5583,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,1031,2,2002,1,5,-5,1032,2,250,50,40000,2,-5,200,0,0,1,1,2
55841,5584,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1031,1,2002,1,5,-5,1031,2,1000,160,15000,2,-5,300,-4,0,1,2,2
55851,5585,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,0934,1,2002,1,2,80,0678,2,180,16,3000,2,-5,160,0,10,1,1,3
55861,5586,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,150,0142,2,2002,2,-5,-5,-5,2,150,0,8000,2,-5,150,0,0,1,1,4
55871,5587,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,0141,2,2002,1,2,120,1014,2,120,5,5000,2,-5,200,0,0,1,2,1
55881,5588,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1460,2,2002,1,2,100,1032,1,300,50,6000,2,-5,250,0,0,1,2,3
55901,5590,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0932,1,2002,2,-5,-5,-5,2,200,20,-3,-3,-5,180,0,0,1,1,3
55911,5591,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,400,1031,2,2002,2,-5,-5,-5,2,500,0,-2,2,-5,250,15,15,1,1,2
55921,5592,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,1460,2,2002,2,-5,-5,-5,2,-3,0,-3,2,-5,-3,0,0,1,1,1
55931,5593,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,2,2002,2,-5,-5,-5,2,300,0,-2,1,-3,-2,-4,-4,1,1,2
55941,5594,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,80,0461,2,2002,1,4,100,1212,2,180,30,6000,1,1000,150,95,80,1,1,3
55961,5596,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2321,1,2002,1,5,-5,2321,2,100,10,8000,1,3000,70,-4,-4,1,1,4
55971,5597,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,180,0141,2,2002,2,-5,-5,-5,2,180,65,6500,1,3000,120,0,0,1,1,3
55981,5598,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1470,2,2002,2,-5,-5,-5,2,200,0,3000,1,3000,150,0,0,1,1,2
55991,5599,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1450,2,2002,1,4,80,0156,1,230,0,10000,1,2000,150,30,0,1,1,3
56001,5600,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,0142,2,2002,2,-5,-5,-5,2,300,50,15000,2,-5,200,0,0,1,1,2
56011,5601,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,1623,2,2002,1,2,80,1122,2,80,0,-3,1,-3,80,0,0,2,-3,1
56021,5602,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,0143,2,2002,2,-5,-5,-5,2,-2,0,25000,1,-2,300,30,-4,1,1,2
56031,5603,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,0142,2,2002,2,-5,-5,-5,2,-2,35,10000,2,-5,150,-4,10,1,1,2
56041,5604,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1583,2,2002,1,1,100,-3,2,300,0,-2,1,5000,300,0,0,1,2,2
56051,5605,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,0321,-2,2002,2,-5,-5,-5,2,150,0,-3,2,-5,150,20,0,1,1,2
56061,5606,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1031,2,2002,1,5,-5,1031,2,150,20,-3,2,-5,130,0,0,2,3,2
56071,5607,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-3,0142,2,2002,2,-5,-5,-5,2,-3,30,20000,1,7000,200,0,0,1,1,3
56081,5608,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,2320,1,2002,1,5,-5,2320,2,200,0,20000,2,-5,200,15,15,1,1,4
56091,5609,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0227,1,2002,1,2,100,0242,2,350,0,23000,1,6000,350,40,0,1,1,3
56101,5610,3,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,-4,-5,-5,-5,-5,-5,60,0,-2,1,200,60,-4,-4,1,1,3
56111,5611,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,170,0228,1,2002,1,1,70,1311,1,240,0,8000,2,-5,240,0,0,1,1,4
56121,5612,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,200,1032,2,2002,1,2,80,1970,1,280,10,7000,1,2000,100,0,0,1,1,2
56131,5613,3,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,4,150,0154,1,150,0,-3,1,10000,150,0,0,1,1,4
56141,5614,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,350,1031,2,2002,2,-5,-5,-5,2,350,50,-3,2,-5,300,100,50,1,1,2
56151,5615,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0121,2,2002,2,-5,-5,-5,2,200,70,25000,2,-5,150,40,40,1,1,1
56161,5616,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,50,2322,2,2002,1,5,-5,2322,2,50,-2,5000,1,10000,200,-4,-4,1,1,4
56171,5617,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1121,2,-4,-5,-5,-5,-5,-5,150,0,4000,2,-5,100,-4,-4,1,4,3
56181,5618,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,1000,0319,2,2002,2,-5,-5,-5,2,1000,300,50000,1,20000,400,80,50,1,1,1
56191,5619,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1031,2,2002,1,5,-5,1031,2,200,0,-3,2,-5,-2,0,0,1,1,3
56201,5620,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,1031,2,2002,1,5,-5,1031,2,300,0,-3,-3,-5,300,30,30,1,1,1
56211,5621,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,80,0156,2,2002,1,5,-5,0156,2,80,0,-2,1,-3,80,0,0,1,1,3
56221,5622,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,280,0452,2,2002,1,1,280,0452,2,560,130,7000,2,-5,500,30,-4,1,1,2
56231,5623,3,2002,1,3,3,1,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,60,9999,2,60,0,1000,2,-5,60,0,0,2,2,3
56241,5624,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,140,0156,2,2002,1,2,60,1332,2,200,20,5000,2,-5,200,30,15,1,1,4
56251,5625,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0442,1,2002,2,-5,-5,-5,2,250,70,3000,1,6500,180,100,100,1,1,3
56261,5626,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0142,2,2002,2,-5,-5,-5,2,400,200,-3,2,-5,200,20,-2,1,1,1
56271,5627,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1460,2,2002,2,-5,-5,-5,1,200,0,-3,1,-3,200,30,30,1,2,3
56281,5628,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1461,2,2002,2,-5,-5,-5,2,100,0,-3,1,2000,100,0,0,1,3,3
56291,5629,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,250,0142,1,2002,1,5,-5,0232,2,250,50,50000,2,-5,200,0,0,1,1,3
56321,5632,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2264,2,2002,1,4,100,1031,2,200,100,-3,-3,-5,100,20,0,1,2,2
56331,5633,3,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,1002,2,-5,-5,-5,2,30,0,100,1,-2,30,0,0,1,1,4
56341,5634,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,500,1922,1,2002,2,-5,-5,-5,2,500,150,60000,2,-5,300,0,0,1,1,3
56351,5635,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,170,0142,2,2002,1,4,100,0150,2,270,70,20000,1,4000,200,40,0,1,1,3
56361,5636,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0872,1,2002,2,-5,-5,-5,2,400,0,70000,1,7000,400,120,70,1,1,3
56371,5637,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0451,1,2002,1,4,200,0465,1,550,150,30000,2,-5,250,150,50,1,1,3
56381,5638,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1460,2,2002,2,-5,-5,-5,2,100,0,-2,1,200,-2,-4,-4,1,1,2
56391,5639,3,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,3,300,0142,2,300,100,22000,2,-5,200,70,70,1,1,1
56411,5641,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0220,1,2002,2,-5,-5,-5,2,350,100,20000,2,-5,250,30,0,1,1,3
56421,5642,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1031,2,2002,1,1,90,1970,2,240,40,20000,2,-5,200,0,0,1,1,4
56441,5644,3,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,50,0,5000,1,3000,100,0,0,2,1,3
56451,5645,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,800,0141,2,2002,2,-5,-5,-5,2,800,50,60000,2,-5,400,100,100,1,1,3
56461,5646,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1031,2,2002,1,5,-5,0220,2,300,0,3000,1,10000,200,0,0,1,3,3
56471,5647,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,0930,2,2002,1,1,80,1032,2,330,-2,0,1,-3,150,15,-4,1,2,2
56481,5648,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,0156,1,2002,1,5,-5,1045,1,300,100,10000,2,-5,200,0,0,1,1,2
56491,5649,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1490,2,2002,2,-5,-5,-5,2,200,0,5000,1,-2,200,0,0,1,1,2
56501,5650,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,270,0220,1,2002,2,-5,-5,-5,2,270,30,15000,2,-5,230,100,100,1,1,3
56511,5651,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,160,1113,2,2002,2,-5,-5,-5,2,160,0,16000,2,-5,100,0,0,1,1,3
56521,5652,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0141,2,2002,1,3,400,0131,1,800,100,50000,-3,-5,450,80,40,1,2,1
56531,5653,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,130,1920,1,2002,2,-5,-5,-5,2,130,0,0,2,-5,130,0,0,1,1,4
56541,5654,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0142,1,2002,1,2,70,1332,2,320,0,8000,1,-3,150,45,45,1,1,3
56551,5655,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0452,2,2002,2,-5,-5,-5,2,350,50,5000,2,-5,300,150,30,1,2,2
56561,5656,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0322,1,2002,2,-5,-5,-5,2,300,15,30000,2,-5,250,50,50,1,1,4
56571,5657,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,0141,1,2002,2,-5,-5,-5,2,-2,80,-2,-2,-5,300,20,20,2,1,3
56581,5658,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0531,2,2002,2,-5,-5,-5,2,-3,-3,-2,2,-5,-2,-2,-3,1,1,1
56591,5659,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,50,1450,2,2002,2,-5,-5,-5,2,50,4,-6,2,-5,46,-4,-4,1,4,4
56601,5660,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,1,2002,2,-5,-5,-5,2,300,0,35000,2,-5,300,50,50,1,1,3
56611,5661,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,200,1,300,100,0,0,2,1,4
56621,5662,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,500,0142,2,2002,2,-5,-5,-5,2,500,0,10000,1,5000,200,40,-4,1,1,2
56631,5663,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,380,0227,1,2002,2,-5,-5,-5,2,380,140,28000,1,120,60,0,0,1,1,1
56651,5665,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,120,2271,2,2002,1,5,-5,2271,2,120,0,10000,2,-5,200,100,100,1,1,2
56661,5666,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,450,0228,2,2002,2,-5,-5,-5,2,450,200,150000,2,-5,500,0,100,1,1,3
56671,5667,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,1031,2,2002,2,-5,-5,-5,2,-2,0,60000,2,-5,400,70,-4,1,1,2
56681,5668,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,9999,2,2002,1,2,100,2271,2,250,20,500,1,3000,230,40,40,1,3,3
56701,5670,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,1911,1,2002,2,-5,-5,-5,2,400,-2,-2,1,-3,-3,50,20,1,1,1
56711,5671,3,1002,2,-5,-5,-5,-5,-5,-5,4003,-4,-5,-5,-5,-4,1002,2,-5,-5,-5,2,20,0,7000,1,1500,20,0,0,1,1,3
56721,5672,3,2001,1,2,2,-5,-3,-5,-5,2001,2,-5,-5,-5,2,-4,-5,-5,-5,-5,-5,0,0,0,1,8000,-2,0,0,2,3,3
56731,5673,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,90,0220,2,2002,1,2,75,1041,1,165,50,-6,1,5000,200,25,0,1,4,3
56741,5674,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,1,2002,1,1,70,1311,1,370,100,-3,2,-5,200,70,40,1,1,4
56751,5675,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,-3,1,-3,100,-4,-4,1,1,2
56761,5676,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0220,2,2002,2,-5,-5,-5,2,400,-2,50000,2,-5,300,100,0,1,1,3
56771,5677,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0933,1,2002,1,1,100,1832,1,300,100,6000,2,-5,200,0,0,1,1,3
56781,5678,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0142,2,2002,2,-5,-5,-5,2,200,80,-3,-3,-5,120,70,70,1,1,1
56791,5679,3,2002,1,1,1,-5,-5,-5,-5,2001,1,4,60,2321,2,2002,1,4,0,2321,2,60,0,0,1,30000,-2,0,0,1,4,4
56801,5680,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,9999,2,2002,2,-5,-5,-5,2,150,0,3000,1,3000,150,-4,-4,1,1,2
56811,5681,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0142,2,2002,1,1,80,2272,2,480,0,30000,1,300,300,-4,-4,1,1,2
56821,5682,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,500,0142,1,2002,1,5,-5,0142,1,500,200,40000,1,50000,300,35,35,1,1,3
56831,5683,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,350,1031,2,2002,1,5,-5,0252,2,350,70,-3,2,-5,280,0,0,1,2,3
56841,5684,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,200,0460,2,300,20,18000,1,-2,100,-4,0,1,1,2
56851,5685,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,1520,2,2002,1,4,-3,0154,2,100,0,-2,2,-5,100,0,0,1,1,2
56861,5686,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,4,100,1031,2,100,0,6000,1,1000,90,-4,-4,1,2,1
56871,5687,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,1121,1,2002,2,-5,-5,-5,2,200,0,3000,1,4000,200,0,0,1,1,4
56881,5688,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,300,0531,1,2002,1,4,300,1212,2,600,300,12000,2,-5,300,0,0,1,1,3
56891,5689,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0934,1,2002,2,-5,-5,-5,2,200,0,12000,1,-3,200,0,0,1,1,3
56901,5690,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0931,2,2002,2,-5,-5,-5,2,150,70,10000,1,200,150,0,0,1,1,2
56911,5691,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,80,1332,2,80,0,-3,1,8000,80,0,0,2,1,3
56921,5692,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0220,2,2002,2,-5,-5,-5,2,350,5,12000,2,-5,150,-4,-4,1,1,1
56931,5693,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,160,0931,2,2002,2,-5,-5,-5,2,160,0,20000,1,3000,160,0,0,1,1,3
56941,5694,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,80,1450,2,2002,2,-5,-5,-5,2,80,0,0,1,4000,80,0,0,1,3,3
56951,5695,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,20,0220,1,2002,2,-5,-5,-5,1,200,20,8000,2,-5,180,100,0,1,1,3
56961,5696,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,180,2321,1,2002,1,5,-5,2321,2,180,100,6000,1,10000,80,0,0,1,1,4
56981,5698,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0142,2,2002,1,5,-5,0241,2,200,80,50000,2,-5,120,0,0,1,1,1
56991,5699,3,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,4,50,2320,1,50,0,1500,2,-5,50,0,0,1,1,4
57001,5700,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,9999,1,2002,2,-5,-5,-5,2,300,100,10000,1,3000,200,17,0,1,1,2
57021,5702,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,1961,1,2002,1,2,-2,1032,2,350,0,13000,1,2000,300,20,0,1,1,3
57031,5703,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,-3,2,2002,2,-5,-5,-5,2,200,-2,-3,2,-5,200,0,0,1,1,4
57041,5704,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1240,2,2002,1,5,-5,1240,2,300,30,13500,1,2000,150,0,0,1,1,1
57051,5705,3,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,80,1330,2,80,0,2700,2,-5,100,0,0,2,2,1
57061,5706,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0222,2,2002,2,-5,-5,-5,2,400,150,20000,2,-5,150,-4,-4,1,1,2
57071,5707,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0227,1,2002,2,-5,-5,-5,2,200,60,7500,1,1000,100,0,0,1,1,4
57081,5708,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1031,2,2002,2,-5,-5,-5,2,150,0,5000,1,-3,150,-4,-4,1,1,4
57101,5710,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0155,2,2002,2,-5,-5,-5,2,350,100,-3,2,-5,200,50,50,1,1,2
57121,5712,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,0142,-2,2002,2,-5,-5,-5,2,270,100,80000,1,10000,170,60,20,1,2,1
57131,5713,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,500,0142,2,1002,2,-5,-5,-5,2,500,100,-6,2,-5,400,-4,-4,1,4,4
57141,5714,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,500,0412,2,2002,2,-5,-5,-5,2,500,100,50000,2,-5,400,100,-4,1,1,2
57151,5715,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,100,2271,2,100,0,5000,2,-5,100,-4,-4,1,1,2
57161,5716,3,3000,2,-5,-5,-5,-5,-5,-5,2001,1,1,180,1481,2,2002,2,-5,-5,-5,2,180,50,4000,2,-5,70,0,0,1,1,4
57171,5717,3,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,1,90,1841,1,90,0,2000,2,-5,150,20,20,1,1,3
