BYSID,Influence_cate,Influence_cate_one,Feeling_cate,consideration_cate,Intuition_cate,Sensing_cate,GENDER,jobselect1st,jobselect2nd,jobSuccess,careerMaturity_cate,selfConcept_cate,lifeSelfConfidence_cate,emotionalStability_cate,schLecSatisfi_cate,schFacilSatisfi_cate,teacherRel_cate,careerInfo_cate,selfUnderstanding_cate,careerSelfEfficacy_cate,liberalArts_cate,naturalSciences_cate,foreignLanguage_cate,physical_cate,faAttention_cate,moAttention_cate,BYS22001,BYS22002,BYS23002,BYS23003,BYS23004,BYS04008,BYS04009,sch_code,AT_05,club,father_job,col_major,h_major,col_major,LN_house_income,house_income_cat,J007C
3308,1,0,1,1,1,1,2,1,1,1,3,3,4,2,3,3,1,3,3,3,3,2,3,3,3,3,8,6,8,1,2,1,6,4,3,11,5,2,5,2,4.976733742,2,1
3309,2,1,0,2,1,1,1,1,2,1,3,3,4,1,3,3,1,3,3,3,3,3,4,4,3,4,1,8,1,6,5,3,6,4,0,0,4,0,5,0,5.192956851,2,3
3314,1,0,1,1,1,2,2,1,1,1,4,3,3,2,3,3,1,4,4,4,2,1,2,5,3,3,2,9,8,1,2,6,3,2,3,18,0,2,5,2,4.49980967,1,1
3316,1,0,1,2,1,1,2,1,2,1,3,3,3,1,4,3,1,2,4,4,2,2,2,3,3,3,2,7,1,2,4,4,1,7,0,7,4,0,5,0,4.828313737,2,4
3319,1,0,1,1,1,1,2,1,2,2,3,2,2,2,1,2,1,3,3,3,1,2,1,2,2,3,3,1,1,2,1,6,9,2,0,21,5,6,5,6,4.976733742,2,1
3320,2,1,2,2,1,1,2,1,2,1,3,2,2,2,3,2,1,3,3,3,2,2,2,2,3,3,6,2,4,6,2,2,4,4,0,0,0,0,5,0,5.37815,3,4
3323,1,0,1,2,1,1,1,1,2,1,3,3,3,1,2,2,1,3,3,3,2,2,2,4,4,4,1,2,1,2,3,3,4,4,0,0,3,2,5,2,5.272999559,2,2
3324,1,0,1,2,2,2,1,1,1,1,3,2,2,1,3,3,1,3,3,3,2,2,2,2,3,3,1,8,1,4,2,4,9,5,0,0,1,5,5,5,5.913503006,4,4
3325,2,1,2,1,2,1,2,1,2,1,3,3,3,1,3,3,1,3,3,3,2,2,3,4,3,3,2,6,1,3,2,3,6,2,0,26,4,0,5,0,5.857933154,4,1
3330,2,1,1,2,1,1,1,1,1,1,2,2,2,1,3,3,1,3,3,2,1,1,2,4,2,3,5,8,1,4,5,4,3,7,0,0,4,4,5,4,5.347107531,3,4
3331,1,0,1,2,2,2,2,1,2,2,3,3,3,2,2,2,1,3,3,3,2,1,3,4,4,4,7,1,4,2,1,9,6,7,0,0,1,0,5,0,6.396929655,5,3
3332,2,1,1,1,2,1,2,1,1,1,3,3,2,1,3,3,1,3,3,3,2,2,3,4,4,4,1,8,1,8,3,3,6,4,0,0,1,7,5,7,5.65248918,3,2
3333,2,1,1,2,1,1,2,1,1,1,3,4,4,1,3,3,1,3,4,3,2,1,2,5,3,4,6,3,1,4,2,6,3,5,0,0,2,1,5,1,5.686975356,3,2
3334,1,0,0,1,2,1,2,1,2,1,3,3,3,1,2,1,1,3,2,3,3,2,2,3,3,2,1,3,1,6,4,6,3,7,0,15,0,2,5,2,5.501258211,3,1
3343,1,0,1,1,1,1,1,2,1,1,3,3,2,1,3,3,1,3,3,4,1,1,3,3,3,3,1,3,2,1,2,3,4,4,3,0,4,4,5,4,5.857933154,4,4
3346,2,1,1,2,1,1,2,2,1,1,2,3,3,1,3,3,1,3,2,3,3,1,2,2,4,4,2,8,2,1,3,1,3,4,0,11,5,0,5,0,4.553876892,1,2
3347,1,0,1,1,1,1,1,1,2,1,3,3,4,2,1,3,1,3,3,4,3,2,3,4,3,4,1,2,1,2,3,3,6,4,0,0,4,2,5,2,5.272999559,2,1
3354,2,1,1,2,2,2,2,2,2,1,2,3,2,2,3,4,1,3,3,2,2,1,4,3,3,4,1,3,3,2,2,3,6,7,0,2,4,5,5,5,5.703782475,3,1
3355,2,1,1,2,1,1,1,2,1,1,2,2,2,1,3,2,1,3,2,2,1,1,1,3,3,2,1,2,2,4,2,6,4,4,0,0,4,0,5,0,5.192956851,2,4
3358,2,1,0,3,2,1,1,1,1,1,4,4,3,2,3,3,1,4,5,4,4,2,4,5,4,4,2,1,1,4,3,4,9,7,0,0,4,4,5,4,5.347107531,3,4
3359,1,0,2,1,1,1,2,1,1,1,2,3,3,2,2,3,1,1,2,2,2,2,2,2,3,4,8,1,1,4,4,4,3,1,0,0,0,0,5,0,4.976733742,2,3
3360,2,1,2,2,2,2,2,1,2,1,3,3,2,2,2,2,1,2,4,3,1,2,3,3,3,4,1,3,1,7,2,1,2,4,3,0,4,4,5,4,4.248495242,1,1
3363,1,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,3,3,3,1,2,2,3,2,3,2,1,1,4,4,4,1,2,0,0,4,4,5,4,5.703782475,3,4
3366,2,1,2,2,2,1,1,2,2,1,2,3,2,1,2,2,1,3,1,2,2,2,2,4,3,3,3,2,6,3,2,4,5,4,0,0,4,0,5,0,5.298317367,2,1
3369,1,0,1,1,1,1,1,1,2,1,3,3,3,1,2,2,1,3,3,3,1,1,1,5,3,3,1,2,4,2,2,6,4,4,0,0,0,0,5,0,5.37815,3,4
3370,2,1,1,2,1,1,1,1,2,1,3,3,4,1,3,3,1,4,4,3,3,1,1,3,2,3,1,2,1,6,3,4,6,4,0,0,4,0,5,0,5.010635294,2,4
3371,1,0,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,3,3,2,2,2,3,2,1,3,1,2,2,1,4,4,9,7,0,0,0,3,5,3,5.272999559,2,1
3374,1,0,1,2,1,2,2,1,2,1,3,3,3,1,3,3,1,3,3,3,2,2,3,5,4,4,6,1,1,2,2,1,6,4,3,0,5,3,5,3,5.978885765,4,1
3376,1,0,1,1,1,0,1,1,2,1,3,3,2,1,3,2,1,3,3,3,2,1,2,4,2,2,2,8,1,2,2,4,5,4,3,0,5,4,5,4,4.976733742,2,4
3378,2,1,1,2,2,1,1,1,2,1,3,2,3,1,3,3,1,3,3,3,1,2,1,5,4,3,1,8,1,3,4,4,3,4,0,0,4,5,5,5,4.976733742,2,2
3384,1,0,1,1,1,1,1,1,2,1,3,3,2,1,3,3,1,3,3,3,3,2,3,3,3,4,1,3,1,3,2,4,1,4,0,0,1,2,5,2,6.551080335,5,4
3389,1,0,1,1,1,1,2,1,1,1,3,3,3,1,4,4,1,4,4,4,2,2,3,1,4,4,1,6,1,5,2,4,1,4,0,0,3,0,5,0,5.298317367,2,3
3390,2,1,2,2,2,1,2,2,2,1,2,3,3,1,2,2,2,3,3,2,3,2,4,3,3,3,1,3,2,2,3,1,6,4,0,0,0,0,5,0,4.317488114,1,4
3392,2,1,1,1,1,1,2,2,1,1,3,3,4,2,2,2,1,3,4,3,3,2,4,5,2,3,6,1,2,4,2,4,3,4,0,15,4,0,5,0,4.553876892,1,4
3393,1,0,1,2,1,1,1,2,1,1,3,3,2,1,2,2,1,3,3,2,2,3,3,1,3,2,3,1,2,4,3,1,6,4,0,10,4,4,5,4,6.204557763,4,4
3395,1,0,0,2,1,1,2,1,2,1,3,3,2,2,3,4,1,3,3,3,2,1,1,1,4,4,1,3,1,6,2,3,1,2,0,27,4,0,5,0,5.521460918,3,1
3396,1,0,1,1,1,1,2,1,1,1,3,3,3,1,2,2,1,3,3,3,2,1,2,2,4,4,8,1,1,4,2,9,6,4,3,0,5,6,5,6,5.501258211,3,1
3398,1,0,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,3,2,2,2,1,2,1,3,3,9,2,6,2,4,5,9,4,3,0,3,4,5,4,6.204557763,4,1
3399,3,1,0,2,1,1,2,1,1,1,3,3,4,1,3,4,1,5,3,2,1,2,1,1,3,4,4,1,1,4,2,9,3,4,0,6,5,0,5,0,4.553876892,1,3
3407,2,1,1,1,1,1,2,2,2,1,3,3,4,1,2,2,2,3,3,3,2,1,1,3,3,3,8,9,2,6,2,6,1,4,0,15,5,0,5,0,4.553876892,1,1
3409,2,1,1,2,2,1,2,1,1,1,3,3,3,1,2,2,1,4,3,4,2,3,2,3,4,4,2,1,1,4,2,6,3,4,0,0,1,3,5,3,6.204557763,4,1
3410,2,1,2,2,1,2,2,2,1,2,2,4,4,1,2,1,1,3,2,2,2,2,1,4,3,3,2,1,2,1,1,9,3,4,0,26,2,5,5,5,5.501258211,3,2
3419,1,0,1,1,1,1,1,1,1,1,2,2,2,1,3,2,1,2,3,2,2,1,2,3,3,3,1,2,1,4,2,1,4,4,0,0,0,5,5,5,5.37815,3,3
3420,2,1,0,2,2,2,1,2,2,1,3,3,3,1,3,4,1,3,3,4,3,2,3,4,4,4,8,1,2,6,3,4,5,4,0,0,3,4,5,4,5.598421959,3,4
3422,1,0,0,2,2,1,1,1,1,1,2,3,2,1,3,3,1,3,3,2,3,2,2,5,4,4,1,2,1,5,2,4,1,4,0,27,4,2,5,2,5.560681631,3,1
3425,1,0,1,2,1,1,1,1,1,1,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,5,1,2,1,4,2,1,6,4,0,0,0,0,5,0,5.37815,3,4
3431,1,0,1,1,1,1,1,1,2,2,2,2,3,1,2,2,1,3,2,2,2,2,2,3,3,3,3,2,1,3,1,4,3,4,0,0,0,0,5,0,4.553876892,1,3
3438,1,0,1,1,1,1,2,1,2,2,3,3,3,2,2,2,1,3,3,3,2,2,2,4,3,3,1,2,1,2,1,6,2,2,0,0,0,0,5,0,5.37815,3,1
3440,1,0,1,1,1,1,1,1,2,1,2,3,2,1,1,2,2,4,3,2,3,3,2,4,4,4,1,3,1,3,2,4,9,4,1,27,4,2,5,2,5.272999559,2,1
3441,1,0,0,1,1,1,2,1,2,1,3,2,2,1,3,2,1,3,3,3,3,3,3,3,3,3,1,2,4,2,3,1,6,2,0,11,4,0,5,0,5.686975356,3,1
3445,1,0,1,2,1,1,2,1,2,1,3,3,2,1,3,3,1,4,4,2,3,2,4,2,3,4,1,2,1,2,2,1,2,4,3,27,3,2,5,2,4.553876892,1,1
3447,1,0,2,1,1,1,2,1,2,1,3,2,2,1,3,3,1,2,3,3,3,2,3,3,3,4,8,2,1,3,2,6,1,7,0,2,1,7,5,7,5.991464547,4,3
3449,1,0,2,1,1,1,2,1,2,1,2,3,3,1,2,4,1,3,3,2,2,1,3,4,3,4,2,3,1,3,5,5,4,2,3,30,2,2,5,2,5.521460918,3,1
3450,2,1,1,1,1,2,2,2,2,2,3,3,3,1,2,3,1,3,2,3,3,2,3,4,3,3,1,8,3,6,1,1,6,4,0,0,5,0,5,0,4.976733742,2,4
3451,1,0,1,1,2,1,2,2,2,1,3,3,3,2,3,3,1,3,3,3,3,2,4,4,3,3,8,1,3,7,3,6,3,7,0,5,4,0,5,0,5.438079309,3,4
3453,1,0,1,2,2,2,1,1,1,1,3,3,3,2,3,2,1,4,4,4,2,2,2,3,3,3,1,4,1,4,2,3,4,4,0,21,1,0,5,0,3.80666249,1,4
3458,1,0,1,1,2,2,1,2,2,2,3,3,3,2,2,3,1,3,4,3,3,2,2,4,3,3,1,3,2,7,1,4,5,4,0,0,5,4,5,4,4.976733742,2,4
3460,2,1,0,2,3,2,1,1,1,1,3,3,4,2,3,2,1,4,4,3,1,2,1,5,3,3,1,2,1,4,2,4,9,4,3,15,4,4,5,4,5.703782475,3,1
3461,1,0,1,2,1,2,1,1,2,1,4,3,4,1,2,2,1,3,4,4,2,2,4,4,3,3,6,1,1,2,2,6,4,2,0,0,2,7,5,7,5.560681631,3,3
3467,2,1,1,1,2,1,1,1,1,1,3,3,2,1,3,3,1,3,4,3,2,3,2,3,4,4,2,8,1,4,2,4,1,4,0,0,5,0,5,0,4.976733742,2,4
3468,2,1,1,2,2,2,1,1,2,1,4,3,4,2,3,3,1,3,4,4,3,3,3,3,3,3,1,3,1,3,2,5,6,4,0,0,0,2,5,2,4.17438727,1,4
3469,1,0,1,1,1,1,2,1,1,1,3,3,3,1,2,2,1,3,3,3,3,2,3,1,3,3,6,9,1,4,2,1,5,4,0,0,3,2,5,2,5.686975356,3,1
3470,2,1,1,2,1,2,1,1,2,1,4,4,5,2,4,3,1,3,5,4,2,1,2,5,4,4,1,3,4,3,2,1,2,4,3,0,4,5,5,5,5.272999559,2,4
3474,1,0,1,2,1,2,1,1,1,1,3,3,2,2,2,3,1,4,4,3,2,4,2,5,3,3,6,5,1,4,2,1,6,4,0,15,0,0,5,0,4.553876892,1,4
3478,2,1,2,2,2,2,1,2,2,2,3,3,3,1,3,2,1,3,3,4,3,3,3,4,2,4,3,1,2,7,1,4,6,4,0,26,4,7,5,7,5.347107531,3,1
3479,1,0,1,2,1,2,1,1,2,2,4,2,2,2,2,3,1,1,3,5,2,1,1,2,3,3,1,3,1,2,1,4,6,4,3,0,5,2,5,2,5.686975356,3,2
3481,2,1,0,2,1,1,1,1,2,1,2,3,3,2,2,2,2,4,1,3,3,1,4,3,3,3,2,6,1,3,2,4,6,4,0,0,2,0,5,0,5.686975356,3,2
3484,1,0,1,1,1,1,2,2,2,2,3,2,1,1,3,3,1,2,4,3,2,3,2,2,3,3,3,2,3,2,1,5,4,4,0,0,5,0,5,0,4.976733742,2,2
3487,1,0,1,2,1,1,2,1,1,1,5,4,4,1,3,2,1,3,5,5,2,1,2,3,4,4,2,6,1,5,2,5,3,4,0,24,5,7,5,7,5.272999559,2,2
3488,1,0,1,1,1,1,2,1,2,1,3,3,2,2,2,3,1,3,3,2,3,3,4,3,3,3,1,8,4,2,2,3,6,2,0,0,4,0,5,0,4.553876892,1,1
3494,1,0,1,1,1,1,1,2,1,2,3,2,1,2,3,3,1,3,2,3,2,3,2,3,2,3,3,1,2,1,1,4,3,4,0,0,0,0,5,0,3.218875825,1,3
3496,1,0,1,1,1,1,1,1,2,1,2,3,3,1,2,1,1,2,2,2,2,1,2,5,4,4,9,2,4,6,3,4,6,4,0,0,3,4,5,4,5.043425117,2,4
3498,2,1,1,2,2,2,2,1,1,1,4,3,4,1,3,3,1,4,4,3,3,3,3,5,4,4,4,8,1,4,2,3,4,4,0,11,4,7,5,7,5.799092654,4,2
3499,1,0,1,1,1,1,2,1,2,1,4,3,4,2,3,4,1,3,3,4,3,2,4,5,3,3,2,3,1,2,2,1,3,4,3,15,0,2,5,2,4.553876892,1,3
3500,2,1,2,1,1,1,2,1,2,1,3,3,3,1,3,3,1,3,4,3,2,2,2,2,3,3,1,6,4,2,2,3,5,7,0,0,5,0,5,0,4.442651256,1,1
3502,2,1,1,2,1,1,2,1,2,2,3,3,2,2,2,2,1,4,4,2,2,2,3,3,2,4,2,3,1,2,1,6,1,1,0,0,4,2,5,2,5.438079309,3,3
3503,1,0,1,1,1,1,2,1,2,1,2,3,3,1,2,2,1,3,2,2,2,1,2,2,3,3,3,2,1,3,3,6,4,7,0,0,1,0,5,0,5.560681631,3,1
3504,1,0,1,1,1,1,2,2,1,1,3,2,2,1,3,3,1,3,3,2,3,3,2,2,3,3,2,1,7,1,2,1,2,4,0,0,5,0,5,0,5.272999559,2,1
3507,1,0,2,1,0,1,1,1,1,1,3,3,3,1,2,2,1,3,3,3,3,2,2,4,3,3,1,3,4,1,2,3,6,4,0,6,4,0,5,0,5.598421959,3,1
3508,1,0,2,1,1,2,1,1,2,1,4,3,3,2,4,2,1,4,4,4,2,1,2,3,3,3,1,2,1,2,2,6,1,4,3,6,0,4,5,4,5.37815,3,4
3511,2,1,1,1,1,1,2,1,2,1,3,2,2,2,3,3,2,3,3,2,2,2,3,3,3,4,8,2,1,2,3,5,1,7,0,0,0,0,5,0,5.37815,3,2
3514,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,3,3,1,1,1,1,4,3,3,3,2,1,8,1,6,4,4,0,15,3,5,5,5,5.272999559,2,4
3515,1,0,1,1,1,1,2,1,2,1,3,3,2,2,3,3,1,3,3,2,2,2,3,4,3,3,2,1,1,2,2,3,4,4,0,7,2,1,5,1,5.272999559,2,2
3517,1,0,1,2,1,1,2,1,2,1,4,3,3,1,3,3,1,2,4,4,2,3,3,2,4,4,2,8,1,6,2,4,6,2,0,0,4,0,5,0,4.553876892,1,1
3518,2,1,1,1,1,2,1,2,1,1,3,3,3,1,1,4,1,3,4,3,3,2,3,5,3,4,1,8,7,1,3,4,5,4,3,0,4,0,5,0,5.669880923,3,2
3520,1,0,1,1,1,1,1,2,1,1,3,3,3,2,3,3,1,3,4,3,2,2,2,4,3,3,3,1,2,1,2,4,5,7,0,0,0,6,5,6,4.007333185,1,4
3526,1,0,0,2,1,1,1,1,1,1,3,2,2,2,3,3,1,3,3,2,2,2,2,2,2,3,2,1,1,4,2,4,6,4,0,21,2,4,5,4,4.976733742,2,3
3527,2,1,0,2,1,1,1,2,2,1,3,3,3,2,2,2,1,3,4,3,3,2,3,4,3,4,1,3,2,3,2,6,4,4,0,0,3,2,5,2,4.976733742,2,3
3531,1,0,1,1,1,1,1,1,2,1,2,2,3,2,2,3,1,3,2,3,2,1,2,3,3,3,8,1,1,2,4,4,3,2,0,0,4,5,5,5,6.075346031,4,4
3532,1,0,1,2,1,1,1,1,2,1,3,2,2,1,2,3,1,3,4,2,1,1,1,3,3,3,2,9,1,6,2,4,1,2,0,27,5,1,5,1,5.416100402,3,1
3533,2,1,1,1,1,1,1,2,2,2,3,3,4,1,4,4,1,3,2,4,2,2,3,3,4,3,1,9,2,6,8,4,5,4,3,4,4,4,5,4,4.976733742,2,2
3535,2,1,1,1,2,1,1,1,2,1,4,4,3,1,3,3,1,4,5,5,3,2,4,3,4,3,2,3,1,3,4,3,4,7,0,9,2,5,5,5,5.272999559,2,1
3536,1,0,1,1,1,1,1,1,2,1,3,2,3,1,2,2,1,2,3,2,2,3,2,4,3,3,1,8,1,6,2,4,6,2,0,27,0,0,5,0,5.164785974,2,1
3543,2,1,2,1,1,1,2,1,2,1,3,3,2,2,2,3,1,3,3,3,2,1,1,3,2,3,2,8,1,3,2,9,6,4,0,0,3,5,5,5,5.978885765,4,3
3544,1,0,1,1,2,1,2,2,2,1,2,3,2,2,3,3,1,2,2,2,2,2,3,1,3,3,1,2,3,2,2,3,4,4,3,0,0,4,5,4,4.007333185,1,1
3547,1,0,0,1,1,1,2,1,2,1,3,3,2,2,2,3,1,3,4,3,2,1,2,4,2,3,4,2,1,7,2,1,4,4,3,0,3,7,5,7,5.991464547,4,2
3551,1,0,1,1,1,1,1,2,1,1,2,3,2,1,3,3,1,2,2,3,2,2,2,3,4,4,1,2,3,1,3,4,2,4,0,0,1,4,5,4,5.686975356,3,4
3553,1,0,1,1,1,1,2,1,2,1,3,3,2,2,2,3,1,3,3,3,1,1,1,4,3,3,2,3,1,2,2,1,3,4,0,0,0,0,5,0,4.553876892,1,2
3557,1,0,1,2,1,1,1,2,2,1,2,2,2,1,2,3,1,3,2,3,1,2,2,4,3,4,3,6,2,7,4,6,9,4,3,15,4,4,5,4,5.521460918,3,4
3559,0,0,0,0,0,0,1,1,2,2,3,3,3,1,3,3,1,3,3,3,2,2,2,4,4,4,3,1,1,7,7,6,4,4,0,0,5,4,5,4,4.553876892,1,3
3566,2,1,0,1,1,1,1,1,2,1,3,2,2,1,3,3,1,1,4,2,2,3,1,3,2,2,7,1,1,2,4,4,1,2,0,0,4,4,5,4,5.164785974,2,4
3568,2,1,1,2,2,2,1,1,2,1,3,2,2,2,2,3,1,3,3,3,1,4,1,2,3,3,8,9,1,2,2,4,5,4,0,0,0,0,5,0,4.317488114,1,4
3571,2,1,1,1,1,1,2,2,2,2,3,3,3,1,2,3,1,3,3,3,2,1,2,4,3,3,1,3,2,3,1,2,1,7,0,0,4,2,5,2,5.459585514,3,1
3577,1,0,1,2,1,1,2,2,1,2,2,3,3,2,2,4,1,3,3,2,2,1,3,4,3,3,1,3,2,1,1,9,6,2,0,21,1,2,5,2,5.686975356,3,1
3578,2,1,1,2,1,2,2,1,2,1,3,3,2,2,3,4,1,2,3,2,1,3,2,3,4,4,2,1,1,3,2,6,1,4,3,11,4,7,5,7,5.105945474,2,3
3579,1,0,0,1,1,1,2,2,1,1,3,3,3,2,2,3,1,5,4,2,2,1,4,5,3,4,6,3,2,4,4,5,1,4,3,12,1,2,5,2,5.686975356,3,1
3580,1,0,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,3,2,2,2,1,2,3,3,4,1,7,3,2,2,4,1,4,0,0,4,1,5,1,5.501258211,3,1
3588,2,1,1,2,2,1,1,2,1,1,3,2,3,2,2,3,1,2,3,2,3,1,3,2,2,3,9,1,2,1,2,6,1,4,0,0,4,4,5,4,5.501258211,3,2
3590,1,0,1,1,1,1,2,1,1,2,3,2,2,2,2,2,1,3,3,2,3,2,4,2,3,3,2,3,1,4,1,3,4,4,3,0,2,0,5,0,5.978885765,4,1
3594,1,0,1,2,1,1,2,1,1,1,3,3,3,2,3,3,1,3,4,3,3,2,3,1,3,3,6,8,4,1,5,4,1,4,3,0,5,2,5,2,5.164785974,2,1
3595,1,0,0,2,1,1,2,1,2,1,2,2,2,2,2,4,2,3,2,2,1,2,1,4,2,3,1,6,1,2,2,4,3,2,0,0,0,0,5,0,4.736198448,2,1
3597,2,1,1,2,1,1,2,1,2,1,3,3,3,2,3,2,1,2,3,2,3,2,3,2,3,3,1,8,1,2,2,2,6,4,0,0,4,3,5,3,4.828313737,2,4
3598,2,1,1,2,2,1,1,1,2,2,3,2,3,1,1,2,1,3,3,3,2,2,3,4,3,3,1,3,1,7,1,4,5,5,0,23,2,5,5,5,5.991464547,4,2
3599,1,0,1,1,1,1,1,1,1,1,3,2,2,1,3,2,2,3,3,3,2,2,2,2,3,3,2,1,1,4,4,4,5,4,0,0,4,4,5,4,5.634789603,3,1
3601,1,0,2,2,1,1,2,1,1,1,3,3,3,2,2,2,1,3,4,3,3,1,3,3,2,3,8,1,4,1,5,9,2,4,0,0,4,7,5,7,5.010635294,2,3
3602,1,0,1,1,1,1,1,2,1,2,3,3,2,1,3,2,1,3,3,4,3,1,3,3,3,3,1,3,2,1,1,4,1,4,0,15,2,0,5,0,5.686975356,3,4
3604,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,2,1,3,2,1,2,3,2,3,8,1,3,7,1,4,3,4,0,0,0,4,5,4,4.094344562,1,3
3605,2,1,0,2,2,1,1,2,1,1,3,3,4,2,2,3,1,3,4,3,4,2,3,4,3,3,3,5,2,1,2,1,4,4,0,5,4,0,5,0,4.976733742,2,4
3609,2,1,0,2,2,1,1,1,2,1,4,3,3,1,3,2,1,4,5,4,1,2,1,5,2,3,8,1,1,2,2,4,6,2,0,0,4,0,5,0,5.164785974,2,4
3617,2,1,2,2,2,2,1,1,2,2,2,2,1,1,3,3,1,3,3,3,2,1,2,1,3,3,1,9,1,6,1,1,6,4,0,0,5,4,5,4,4.553876892,1,4
3618,1,0,0,2,2,1,1,1,2,1,4,3,3,2,2,2,2,3,4,3,1,2,2,4,3,3,8,3,1,2,2,5,4,4,0,0,0,0,5,0,5.37815,3,3
3619,2,1,1,2,2,1,2,1,1,1,3,3,2,1,3,3,1,3,3,3,2,2,2,3,3,3,1,7,1,5,4,5,6,2,0,0,4,4,5,4,5.703782475,3,1
3622,1,0,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,3,2,2,1,1,2,2,3,3,1,6,1,2,3,4,6,4,0,26,5,4,5,4,4.553876892,1,4
3623,1,0,1,1,1,1,2,1,1,1,2,3,3,1,3,3,1,3,2,3,2,2,2,1,4,4,6,10,1,4,4,4,3,2,0,0,0,0,5,0,5.37815,3,4
3626,1,0,1,1,1,2,1,1,2,1,2,3,2,1,3,3,1,3,2,3,3,2,2,3,3,3,8,3,1,2,3,6,2,4,0,0,4,0,5,0,4.976733742,2,3
3627,1,0,1,1,2,1,1,1,2,1,2,1,1,2,2,3,1,3,2,2,1,1,1,1,2,3,1,2,1,6,2,4,6,4,0,0,0,0,5,0,4.553876892,1,1
3629,1,0,1,1,1,1,1,2,1,1,3,3,3,1,4,3,1,3,3,3,2,2,2,3,4,4,2,8,2,1,2,4,3,4,3,0,3,4,5,4,5.010635294,2,4
3632,1,0,0,1,1,1,2,2,2,1,2,3,3,1,3,3,1,3,2,3,3,3,3,4,3,3,3,1,2,3,3,4,6,2,3,27,4,2,5,2,5.634789603,3,1
3633,2,1,1,1,1,1,2,1,2,1,3,3,3,2,2,3,1,4,3,2,3,1,4,3,3,3,2,3,1,2,3,6,3,4,0,0,4,7,5,7,5.991464547,4,2
3634,1,0,1,1,1,0,1,2,1,1,3,3,3,1,3,3,2,3,3,3,2,2,3,3,2,4,2,1,7,1,4,4,3,4,0,27,1,4,5,4,5.480638923,3,1
3635,1,0,2,1,1,1,2,2,1,2,2,3,2,1,3,2,1,3,2,2,1,3,1,3,2,3,3,8,6,4,1,1,9,5,0,0,5,0,5,0,4.976733742,2,3
3637,1,0,2,2,2,2,1,1,2,2,3,3,3,1,2,3,1,3,3,3,3,3,3,4,3,3,2,1,1,2,7,1,4,7,3,0,4,5,5,5,5.272999559,2,4
3639,2,1,2,2,1,2,2,2,1,2,3,3,3,1,2,3,1,3,3,3,2,2,2,3,3,3,6,3,2,1,1,4,1,4,0,26,4,0,5,0,4.976733742,2,1
3645,1,0,1,1,2,1,2,1,2,1,3,2,3,2,2,3,1,3,3,3,2,1,3,4,3,3,8,1,1,2,2,6,2,4,3,0,0,0,5,0,4.553876892,1,1
3646,1,0,1,1,1,1,2,1,2,1,3,3,4,1,3,3,1,3,3,4,3,1,3,4,3,4,1,2,1,2,3,3,5,4,0,11,4,0,5,0,5.560681631,3,4
3648,2,1,2,2,2,2,1,2,1,1,3,3,3,1,2,3,1,3,3,3,2,2,2,3,3,4,3,8,2,4,2,1,6,4,0,0,5,0,5,0,4.744932128,2,4
3653,1,0,1,1,1,1,1,1,2,1,4,2,2,1,1,2,1,3,4,4,2,2,3,4,3,3,7,1,1,2,2,4,3,2,3,0,4,7,5,7,5.686975356,3,2
3655,1,0,1,2,2,1,2,2,2,1,2,2,3,2,2,3,1,2,2,2,2,1,1,3,3,3,5,8,2,6,2,3,5,4,0,0,5,0,5,0,4.553876892,1,4
3656,2,1,1,2,2,2,1,1,2,1,4,4,4,1,2,2,1,4,4,4,4,2,5,3,2,3,6,2,1,3,4,6,5,4,0,0,4,2,5,2,5.135798437,2,1
3657,2,1,0,2,2,1,1,2,2,1,3,3,3,2,3,2,1,3,3,4,3,3,2,3,3,4,2,1,3,6,2,4,3,4,3,0,4,4,5,4,4.65396035,2,4
3658,1,0,1,1,1,1,1,1,1,1,3,3,2,1,3,3,1,3,3,3,2,3,3,3,4,4,2,6,4,8,2,3,1,4,0,21,4,0,5,0,5.075173815,2,4
3660,1,0,1,1,2,2,1,2,1,1,3,3,3,2,3,2,1,3,4,4,3,3,2,4,3,3,3,2,2,1,2,4,3,4,0,11,4,4,5,4,5.075173815,2,1
3662,1,0,1,1,1,1,2,1,2,1,3,3,3,1,2,2,1,3,3,3,3,2,3,1,3,4,9,1,1,2,4,5,4,1,0,0,3,5,5,5,5.886104031,4,1
3665,1,0,0,1,1,1,1,2,1,1,3,3,3,2,2,4,1,2,3,4,3,4,3,5,4,4,1,7,3,4,3,1,6,4,0,0,1,6,5,6,4.976733742,2,1
3666,0,0,1,1,1,1,2,1,2,1,2,2,2,1,2,3,2,3,2,3,1,1,2,3,1,3,2,1,1,7,2,3,1,4,0,0,0,0,5,0,5.37815,3,3
3667,1,0,1,1,1,1,2,1,2,1,4,3,3,1,2,2,1,4,5,3,3,1,3,1,3,4,8,1,1,3,2,1,5,4,1,0,5,2,5,2,4.976733742,2,1
3671,1,0,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,3,1,1,1,1,1,3,2,3,1,4,1,2,1,4,5,4,0,0,4,5,5,5,5.393627546,3,3
